Business Name,Contact Name,Phone,Email,Website,City,State,Zip,Lead Score,Category,Monthly Retainer Value,Rating,Review Count,Has Email,Urgency,Flags,Pain Points / Notes,Source URL
Precision Truck and Trailer,,(877) 355-6398,,https://www.precisiontruckservice.com,San Antonio,TX,,90,Towing,"$2,000",0.0,2,No,HIGH,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High urgency niche; Solid retainer potential ($2k+/mo),"PAIN: Precision Truck and Trailer has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Towing in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Precision+Truck+and+Trailer+San+Antonio+TX
Armada Towing,,(210) 509-7400,,http://www.armadatow.com,"San Antonio, TX 78238",TX,,90,Towing,"$2,000",0.0,6,No,HIGH,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High urgency niche; Solid retainer potential ($2k+/mo),"PAIN: Armada Towing has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Towing in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Armada+Towing+San+Antonio+TX
Elite Physical Therapy,,,,,San Antonio,TX,,90,Medical,"$2,500",0.0,0,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Elite Physical Therapy has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Elite+Physical+Therapy+San+Antonio+TX
Nix Health Foundation Senior Gold,,(844) 468-6649,,http://nixhealth.com/home/maps-and-directions/for-nix-medical-center?headerbar=4,"San Antonio, TX 78205",TX,,88,Medical,"$2,500",0.0,1,No,MED,Not mobile-friendly; No tracking pixels; Poor SEO on-page; No contact form; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Nix Health Foundation Senior Gold has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Nix+Health+Foundation+Senior+Gold+San+Antonio+TX
Eb Extreme Electrical Services,,(210) 410-2131,,https://ebextremeelectricalservices.com,San Antonio,TX,,85,Electrician,"$3,000",0.0,29,No,HIGH,Broken website; Low reviews; No ads detected; Weak SEO signals; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Eb Extreme Electrical Services has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Electrician in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Eb+Extreme+Electrical+Services+San+Antonio+TX
Ambit Energy - Residential & Commercial Services,,(281) 682-1561,,http://www.dchenergy.joinambit.com,San Antonio,TX,,85,Electrician,"$3,000",0.0,18,No,HIGH,Broken website; Low reviews; No ads detected; Weak SEO signals; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Ambit Energy - Residential & Commercial Services has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Electrician in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Ambit+Energy+-+Residential+%26+Commercial+Services+San+Antonio+TX
Admiral Chem Dry,,(210) 520-0210,,http://www.admiralchemdry.com,"San Antonio, TX 78238",TX,,85,Restoration,"$4,500",0.0,3,No,HIGH,Broken website; Almost no reviews; No ads detected; Some SEO issues; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Admiral Chem Dry has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Restoration in San Antonio with estimated retainer value of $4,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Admiral+Chem+Dry+San+Antonio+TX
"Pena and Quintana, PLLC",,(210) 257-8645,,http://www.penaquintanalaw.com,"San Antonio, TX 78216",TX,,85,Law Firm,"$3,000",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Pena and Quintana, PLLC has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Pena+and+Quintana%2C+PLLC+San+Antonio+TX
Aspen Dental,,(726) 900-5180,,https://www.aspendental.com/dentist/tx/san-antonio/1251-austin-highway-ste-104/?utm_source=YP&utm_medium=IYP,"San Antonio, TX 78209",TX,,85,Dental,"$3,000",0.0,7,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Aspen Dental has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Aspen+Dental+San+Antonio+TX
Aspen Dental,,(210) 741-7970,,https://www.aspendental.com/dentist/tx/san-antonio/2814-sw-military-drive/?utm_source=YP&utm_medium=IYP,"San Antonio, TX 78224",TX,,85,Dental,"$3,000",0.0,9,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Aspen Dental has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Aspen+Dental+San+Antonio+TX
Aspen Dental,,(830) 715-4325,,https://www.aspendental.com/dentist/tx/san-antonio/2323-babcock-road/?utm_source=YP&utm_medium=IYP,"San Antonio, TX 78229",TX,,85,Dental,"$3,000",0.0,8,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Aspen Dental has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Aspen+Dental+San+Antonio+TX
Miller Chiropractic,,,,,San Antonio,TX,,85,Chiro,"$2,500",0.0,31,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Miller Chiropractic has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Chiro in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Miller+Chiropractic+San+Antonio+TX
"Barrows, Rick D, DC",,(210) 922-0942,,,"San Antonio, TX 78221",TX,,85,Chiro,"$2,500",0.0,37,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Barrows, Rick D, DC has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Chiro in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Barrows%2C+Rick+D%2C+DC+San+Antonio+TX
Health Spa,,(210) 877-2777,,,"San Antonio, TX 78240",TX,,85,Med Spa,"$4,000",0.0,27,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Health Spa has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Health+Spa+San+Antonio+TX
Taichi Wellness Spa Plus,,(210) 688-9926,,https://www.taichiwellnessspa.com/braun-point,"San Antonio, TX 78254",TX,,85,Med Spa,"$4,000",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Taichi Wellness Spa Plus has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Taichi+Wellness+Spa+Plus+San+Antonio+TX
Our Creations Spa,,(210) 681-2533,,http://www.medspa-sanantonio.com,"San Antonio, TX 78228",TX,,85,Med Spa,"$4,000",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Our Creations Spa has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Our+Creations+Spa+San+Antonio+TX
Dolce Beauty & Laser Medical Spa - San Antonio,,(210) 686-0505,,http://www.dolcebl.com,"San Antonio, TX 78256",TX,,85,Med Spa,"$4,000",0.0,9,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Dolce Beauty & Laser Medical Spa - San Antonio has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Dolce+Beauty+%26+Laser+Medical+Spa+-+San+Antonio+San+Antonio+TX
"Milbourn, Catherine T, MD",,(210) 497-7100,,http://www.drmilbourn.com,"San Antonio, TX 78258",TX,,85,Med Spa,"$5,000",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Milbourn, Catherine T, MD has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Milbourn%2C+Catherine+T%2C+MD+San+Antonio+TX
Mark Weinstein MD,,,,,San Antonio,TX,,85,Medical,"$3,000",0.0,47,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Mark Weinstein MD has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Mark+Weinstein+MD+San+Antonio+TX
John Martin IV M.D.,,,,,San Antonio,TX,,85,Medical,"$3,000",0.0,13,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: John Martin IV M.D. has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/John+Martin+IV+M.D.+San+Antonio+TX
"Vela III, Raul M.D.",,,,,San Antonio,TX,,85,Medical,"$3,000",0.0,13,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Vela III, Raul M.D. has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Vela+III%2C+Raul+M.D.+San+Antonio+TX
Henslee Scott M M.D.,,(210) 614-3575,,http://www.markweinsteintx.com,"San Antonio, TX 78229",TX,,85,Medical,"$3,000",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Henslee Scott M M.D. has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Henslee+Scott+M+M.D.+San+Antonio+TX
MJ Septic LLC,,,,,San Antonio,TX,,85,Contractor,"$2,500",0.0,18,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: MJ Septic LLC has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/MJ+Septic+LLC+San+Antonio+TX
Sterling Construction Services,,,,,San Antonio,TX,,85,Contractor,"$2,500",0.0,30,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Sterling Construction Services has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Sterling+Construction+Services+San+Antonio+TX
Rayco Electrical Contractors,,(210) 215-8823,,http://rayelectcont.com,"San Antonio, TX 78228",TX,,85,Contractor,"$2,500",0.0,6,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Rayco Electrical Contractors has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Rayco+Electrical+Contractors+San+Antonio+TX
A Fence Co.,,,,,San Antonio,TX,,85,Contractor,"$2,000",0.0,0,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: A Fence Co. has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/A+Fence+Co.+San+Antonio+TX
Bella Home Painting,,(210) 827-5563,,,"San Antonio, TX 78249",TX,,85,Contractor,"$2,000",0.0,4,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Bella Home Painting has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Bella+Home+Painting+San+Antonio+TX
Premier Plus Painting,,(210) 593-8615,,,"San Antonio, TX 78216",TX,,85,Contractor,"$2,000",0.0,3,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Premier Plus Painting has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Premier+Plus+Painting+San+Antonio+TX
Joseph Espinoza- Painting Contractor,,(210) 860-4331,,,"San Antonio, TX 78210",TX,,85,Contractor,"$2,000",0.0,2,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Joseph Espinoza- Painting Contractor has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Joseph+Espinoza-+Painting+Contractor+San+Antonio+TX
Genesis Gardens and Landscaping,,,,,San Antonio,TX,,85,Landscaping,"$2,000",0.0,0,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Genesis Gardens and Landscaping has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Landscaping in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Genesis+Gardens+and+Landscaping+San+Antonio+TX
Obsidian Exterior Services,,,,,San Antonio,TX,,85,Pool,"$2,000",0.0,0,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Obsidian Exterior Services has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Obsidian+Exterior+Services+San+Antonio+TX
Wood Duck Pool and Patio,,,,,San Antonio,TX,,85,Pool,"$2,000",0.0,0,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Wood Duck Pool and Patio has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Wood+Duck+Pool+and+Patio+San+Antonio+TX
"Pool Pro's Leak Detections, LLC",,(210) 368-2037,,,"San Antonio, TX 78227",TX,,85,Pool,"$2,000",0.0,1,No,LOW,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Pool Pro's Leak Detections, LLC has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Pool+Pro%27s+Leak+Detections%2C+LLC+San+Antonio+TX
"Alamo City Truck Service, Inc.",,,,,San Antonio,TX,,85,Auto Repair,"$1,500",0.0,38,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Standard retainer potential,"PAIN: Alamo City Truck Service, Inc. has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Alamo+City+Truck+Service%2C+Inc.+San+Antonio+TX
Martinez Tire & Auto Center,,,,,San Antonio,TX,,85,Auto Repair,"$1,500",0.0,38,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Standard retainer potential,"PAIN: Martinez Tire & Auto Center has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Martinez+Tire+%26+Auto+Center+San+Antonio+TX
Martinez's Tire and Muffler Shop,,,,,San Antonio,TX,,85,Auto Repair,"$1,500",0.0,39,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Standard retainer potential,"PAIN: Martinez's Tire and Muffler Shop has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Martinez%27s+Tire+and+Muffler+Shop+San+Antonio+TX
Texas Collision,,(210) 377-3475,,https://www.carwise.com/auto-body-shops/book-appointment/texas-collision-san-antonio-tx-78213/492731,"San Antonio, TX 78213",TX,,85,Auto Repair,"$1,500",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; Standard retainer potential,"PAIN: Texas Collision has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Texas+Collision+San+Antonio+TX
Phil Z Towing,,(210) 845-3435,,http://www.philztowing.com,"San Antonio, TX 78227",TX,,85,Towing,"$2,000",0.0,1,No,HIGH,No tracking pixels; Poor SEO on-page; Almost no reviews; No ads detected; Weak SEO signals; High urgency niche; Solid retainer potential ($2k+/mo),"PAIN: Phil Z Towing has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Towing in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Phil+Z+Towing+San+Antonio+TX
A Plus Rehab Inc,,(210) 448-9111,,http://www.aplusrehab.net,"San Antonio, TX 78238",TX,,85,Medical,"$2,500",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: A Plus Rehab Inc has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/A+Plus+Rehab+Inc+San+Antonio+TX
San Antonio Center for Physical Therapy,,(210) 545-5222,,http://www.sacpt.com,"San Antonio, TX 78258",TX,,85,Medical,"$2,500",0.0,3,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: San Antonio Center for Physical Therapy has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/San+Antonio+Center+for+Physical+Therapy+San+Antonio+TX
Southwest Physical Therapy & Rehabilitation,,(210) 924-3040,,,"San Antonio, TX 78224",TX,,85,Medical,"$2,500",0.0,30,No,MED,No website; Low reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Southwest Physical Therapy & Rehabilitation has no working website — losing every lead searching online; has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Southwest+Physical+Therapy+%26+Rehabilitation+San+Antonio+TX
Healthlink Physical Therapy - Overlook,,(210) 423-3021,,https://www.baptisthealthsystem.com/services/physical-therapy/healthlink-outpatient-rehab,"San Antonio, TX 78258",TX,,85,Medical,"$2,500",0.0,1,No,MED,Broken website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Healthlink Physical Therapy - Overlook has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Healthlink+Physical+Therapy+-+Overlook+San+Antonio+TX
